id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity
40411891,299224265,100,98.0,f,t,t,47.51261,-122.25043,16,4.0,7.0,16.0,409.0,3.5,365.0,4.76,4.84,4.49,4.95,4.97,4.7,4.73,f,5,5,3,t,t,2,37,1166,-0.63,-0.81,-1.44
40470400,130681888,0,0.0,f,t,t,47.68894,-122.36494,6,1.0,3.0,3.0,145.0,1.4,1125.0,4.82,4.83,4.8,4.89,4.84,4.91,4.7,f,1,1,3,t,t,2,39,2033,0.07,0.57,0.6399999999999999
40488305,242543461,100,99.0,t,t,t,47.61215,-122.29707,7,2.0,3.0,6.0,179.0,2.1,182.0,4.89,4.84,4.85,4.97,4.93,4.9,4.85,t,2,5,3,t,f,3,37,1398,-0.29,-1.13,-1.42
40534017,42619492,100,80.0,t,t,t,47.55555,-122.35696,1,1.0,1.0,1.0,55.0,30.0,1125.0,5.0,4.94,5.0,4.94,5.0,4.89,5.0,f,4,5,2,t,f,3,35,2663,-0.88,-0.92,-1.8
40539898,18342756,100,94.0,t,t,t,47.63226,-122.35367,4,1.0,1.0,2.0,180.0,3.0,14.0,4.97,5.0,5.0,4.97,5.0,5.0,4.9,f,2,4,3,t,t,2,51,3067,-0.71,-0.07,-0.78
40591370,314521613,100,99.0,t,t,t,47.616852,-122.32312,4,1.0,2.0,2.0,159.0,1.0,1125.0,4.86,4.93,4.88,4.85,4.93,4.95,4.76,f,2,5,3,t,t,2,39,1102,1.72,-0.92,0.7999999999999999
40610760,314521613,100,99.0,t,t,t,47.620453,-122.356407,4,1.0,1.0,2.0,82.0,1.0,1125.0,4.88,4.94,4.91,4.95,4.96,4.94,4.8,f,2,5,3,t,t,2,23,1102,0.87,1.0,1.87
40652476,208691110,100,98.0,t,t,t,47.68826,-122.38677,6,2.0,3.0,3.0,241.0,2.0,1125.0,5.0,4.96,4.95,4.96,5.0,4.95,4.84,f,1,5,3,t,t,3,44,1583,0.24,-0.71,-0.47
40678367,253059,0,0.0,f,t,t,47.62268,-122.29146,1,1.0,1.0,1.0,178.0,3.6,180.0,4.9,4.9,4.6,5.0,4.8,4.6,4.6,f,6,1,2,t,t,3,28,4450,-1.02,-1.34,-2.3600000000000003
40681715,34956782,100,99.0,t,t,t,47.51303,-122.25041,10,2.0,6.0,10.0,215.0,30.0,1125.0,4.91,4.89,4.91,4.95,4.91,4.89,4.89,t,2,5,3,t,f,2,65,2747,-0.25,1.11,0.8600000000000001
40701591,150488044,100,100.0,t,t,t,47.63689,-122.36866,9,3.0,4.0,6.0,307.0,2.1,1125.0,4.94,4.97,4.9,4.98,4.99,4.97,4.84,f,2,5,3,t,t,2,57,1914,0.07,0.68,0.75
40752050,308979074,100,96.0,t,t,t,47.61377,-122.34697,4,1.0,1.0,2.0,186.0,1.1,1125.0,4.97,4.99,4.96,4.94,4.98,4.95,4.91,t,1,5,3,t,t,2,34,1124,2.74,0.89,3.6300000000000003
40758637,39834464,100,90.0,f,t,t,47.6405,-122.32492,2,0.0,1.0,1.0,66.0,30.0,1125.0,4.17,4.33,4.0,4.33,4.33,4.33,4.33,t,62,5,2,t,t,2,28,2692,-1.08,-2.09,-3.17
40771059,48256453,0,0.0,f,t,t,47.65255,-122.34485,2,1.0,1.0,1.0,156.0,1.6,1125.0,4.85,4.9,4.87,4.91,4.93,4.95,4.65,f,1,1,3,t,t,2,23,2592,0.33,0.47,0.8
40805092,1121532,100,52.0,f,t,t,47.62321,-122.32586,2,1.0,1.0,1.0,157.0,30.0,1125.0,3.83,3.67,4.33,4.17,4.0,4.17,3.5,f,11,4,3,f,t,2,30,4112,-1.06,-2.09,-3.15
40805123,316200,100,100.0,t,t,t,47.64047,-122.32249,3,1.0,1.0,1.0,85.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,7,5,3,f,t,3,23,4382,-1.01,1.11,0.10000000000000009
40806100,9840816,100,100.0,t,t,t,47.62028,-122.3219,4,1.0,0.0,1.0,93.0,1.0,1125.0,4.92,4.94,4.9,4.98,4.99,4.92,4.88,t,4,5,3,t,t,2,35,3322,1.81,0.68,2.49
40843077,14239697,100,97.0,t,t,t,47.67264,-122.39437,5,1.0,2.0,2.0,152.0,2.0,1125.0,4.96,4.97,4.99,5.0,4.99,4.94,4.89,f,1,5,3,t,t,3,62,3163,0.31,0.47,0.78
40844564,317888141,100,73.0,t,t,t,47.55883,-122.38174,2,1.0,1.0,1.0,216.0,4.0,1125.0,4.83,4.88,4.94,4.99,4.99,4.87,4.74,f,1,3,3,t,t,2,42,1091,-0.13,-1.34,-1.4700000000000002
40881328,299224265,100,98.0,f,t,t,47.51217,-122.25253,10,2.0,3.0,7.0,138.0,3.6,365.0,4.64,4.81,4.69,4.94,4.9,4.7,4.64,f,5,5,3,t,t,2,37,1166,0.64,-0.81,-0.17000000000000004
40909725,299224265,100,98.0,f,t,t,47.51218,-122.25252,16,2.0,4.0,9.0,172.0,3.7,1125.0,4.64,4.71,4.58,4.95,4.84,4.84,4.59,f,5,5,3,t,t,2,38,1166,0.37,-1.24,-0.87
40924285,54812088,100,100.0,f,t,t,47.65785,-122.34678,8,3.0,3.0,3.0,368.0,2.6,365.0,4.76,4.76,4.71,5.0,4.88,4.94,4.59,t,49,5,3,t,t,2,39,2520,0.56,0.47,1.03
40925501,297257820,100,80.0,t,t,t,47.61112,-122.32925,2,1.0,0.0,1.0,124.0,2.8,25.0,4.62,4.68,4.63,4.68,4.69,4.81,4.62,f,10,4,3,t,f,2,22,1174,0.38,0.36,0.74
40953233,82555495,100,100.0,f,t,t,47.61932,-122.30983,3,1.0,1.0,1.0,137.0,30.0,1125.0,4.7,4.65,4.65,4.8,4.95,4.85,4.55,t,2,5,3,t,t,2,30,2346,-0.88,0.36,-0.52
40984205,10430878,0,0.0,f,t,t,47.52058,-122.37848,2,1.0,1.0,1.0,84.0,3.0,1125.0,4.62,4.62,4.67,4.95,4.76,4.79,4.6,f,1,1,3,t,f,2,22,3293,-0.54,0.36,-0.18000000000000005
40985315,9429357,100,99.0,t,t,t,47.68106,-122.36176,4,1.0,2.0,2.0,227.0,2.0,1114.9,4.98,5.0,5.0,5.0,5.0,4.93,4.83,t,1,5,3,t,t,2,51,1999,0.69,0.36,1.0499999999999998
41003115,308341497,80,100.0,f,t,t,47.57072,-122.38928,1,1.0,1.0,1.0,45.0,30.0,1125.0,4.57,4.86,4.86,4.86,4.86,4.71,5.0,f,1,3,2,t,f,1,32,1127,-1.06,1.11,0.050000000000000044
41030199,10289892,100,95.0,t,t,t,47.65673,-122.34266,4,1.0,2.0,3.0,294.0,8.8,1125.0,5.0,4.94,5.0,4.98,4.98,4.96,4.82,f,3,5,3,t,t,3,57,3300,0.22,0.04,0.26
41049714,14291665,100,99.0,t,t,t,47.62259,-122.29599,2,1.0,1.0,1.0,290.0,1.0,1125.0,4.84,4.89,4.87,4.96,4.97,4.93,4.52,f,1,5,2,t,f,3,25,3162,0.84,-1.66,-0.82
41110236,125574189,0,0.0,f,t,t,47.668,-122.36868,4,1.0,1.0,2.0,120.0,3.0,1125.0,4.51,4.6,4.41,4.84,4.68,4.87,4.57,f,1,1,3,t,t,2,38,2068,-0.24,0.79,0.55
41110297,426112129,0,0.0,f,t,t,47.58632,-122.2999,4,1.0,2.0,2.0,105.0,3.0,1125.0,4.74,4.77,4.83,4.92,4.92,4.74,4.62,f,1,1,3,t,f,2,39,431,-0.39,-0.49,-0.88
41147776,12514491,100,95.0,t,t,t,47.50292,-122.3816,2,1.0,1.0,1.0,126.0,6.8,1125.0,5.0,4.98,4.95,5.0,5.0,4.97,4.95,f,1,5,3,t,t,2,56,3212,0.16,-0.81,-0.65
41154313,133871979,100,99.0,t,t,t,47.62505,-122.31962,6,2.0,2.0,4.0,234.0,1.9,12.0,4.96,4.96,4.97,4.99,5.0,4.98,4.87,f,1,5,3,t,t,2,50,2012,2.73,-0.28,2.45
41174101,31557123,100,97.0,t,t,t,47.52652,-122.37778,2,1.0,1.0,1.0,89.0,3.0,1125.0,4.95,4.97,4.91,4.97,4.99,4.92,4.96,t,1,4,3,t,t,2,26,2792,0.01,0.79,0.8
41175190,151804061,100,97.0,t,t,t,47.67844,-122.34779,6,1.5,2.0,3.0,340.0,2.1,1125.0,4.97,4.96,4.99,4.96,4.96,4.97,4.75,f,1,5,3,t,t,3,64,1904,-0.15,-2.09,-2.2399999999999998
41179062,2789925,100,97.0,t,t,t,47.63419,-122.36343,4,1.0,2.0,2.0,300.0,3.0,29.0,4.95,4.95,5.0,4.98,4.93,5.0,4.82,f,1,5,3,t,t,2,51,3815,-0.26,0.57,0.30999999999999994
41180309,6378624,0,33.0,f,t,t,47.55419,-122.31319,6,3.5,3.0,3.0,165.0,5.0,14.0,4.5,4.5,4.0,4.5,4.5,5.0,5.0,f,1,1,3,t,t,2,48,3497,-1.14,1.11,-0.029999999999999805
41187145,315170671,100,100.0,f,t,f,47.51312,-122.37803,7,1.0,0.0,2.0,150.0,1.0,1125.0,4.51,4.69,4.83,4.86,4.7,4.7,4.56,t,1,5,3,f,f,2,31,1099,-0.11,-1.45,-1.56
41193030,20314218,100,95.0,t,t,t,47.68777,-122.38243,4,1.0,2.0,2.0,150.0,2.0,1125.0,5.0,5.0,4.91,5.0,5.0,4.82,4.91,f,1,5,3,t,t,2,37,3034,-0.71,0.15,-0.5599999999999999
41194214,111672499,92,98.0,t,t,t,47.61686,-122.34532,4,1.0,0.0,2.0,171.0,3.0,1125.0,4.83,4.88,4.83,4.83,4.9,4.97,4.75,t,1,5,3,t,t,3,39,2154,0.93,-0.81,0.12
41217535,145720154,100,100.0,t,f,f,47.54003,-122.27492,2,1.0,1.0,2.0,75.0,1.0,1125.0,4.8,5.0,4.8,5.0,5.0,5.0,5.0,t,12,5,2,t,f,2,38,1946,-1.09,1.11,0.020000000000000018
41218952,192365131,100,96.0,t,t,t,47.7119,-122.35053,2,1.0,1.0,1.0,117.0,2.0,1125.0,4.98,5.0,4.98,4.98,5.0,4.92,4.97,f,1,5,3,t,t,2,53,1656,-0.19,-0.17,-0.36
41237942,217390660,100,99.0,t,t,t,47.57845,-122.4116,2,1.0,0.0,1.0,216.0,3.8,1125.0,4.93,4.95,4.99,4.98,4.98,4.99,4.8,f,2,5,3,t,t,2,51,1536,0.27,-2.09,-1.8199999999999998
41262912,9129248,90,100.0,t,t,t,47.5885,-122.30998,2,1.5,1.0,1.0,325.0,2.0,1125.0,4.94,4.94,4.94,5.0,5.0,4.88,4.76,f,2,5,3,t,t,2,50,3359,-0.91,1.0,0.08999999999999997
41264641,324027900,100,93.0,f,t,t,47.69717,-122.28951,2,1.0,1.0,1.0,75.0,30.0,1125.0,4.97,4.97,5.0,5.0,5.0,4.91,4.97,f,1,4,3,t,t,2,31,1072,-0.67,1.11,0.44000000000000006
41274483,28420265,100,100.0,t,t,t,47.59975,-122.30634,10,3.5,4.0,6.0,275.0,2.2,1125.0,4.89,4.91,4.84,4.99,4.91,4.85,4.82,t,25,5,3,t,t,2,42,2844,0.05,0.36,0.41
41299302,42710251,100,98.0,f,t,t,47.58809,-122.29711,10,3.5,3.0,3.0,950.0,30.0,1125.0,4.63,4.75,4.55,4.61,4.76,4.75,4.59,f,1,5,3,t,f,2,44,2662,-0.42,1.11,0.6900000000000002
41321239,168997773,0,100.0,f,t,t,47.55741,-122.28545,3,1.0,1.0,1.0,70.0,30.0,90.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,3,f,t,2,21,1784,-1.11,1.11,0.0
41325715,199447906,100,100.0,f,t,t,47.5725,-122.40718,4,1.0,1.0,2.0,140.0,1.0,1125.0,4.59,4.8,4.7,4.77,4.57,4.89,4.7,f,3,5,3,t,f,2,37,1622,-0.26,0.25,-0.010000000000000009
41348998,84470311,100,99.0,f,t,t,47.62228,-122.32541,4,1.0,1.0,2.0,194.0,2.0,1125.0,4.85,4.92,4.86,4.89,4.82,4.97,4.82,t,1,5,3,t,t,2,25,2336,-0.21,0.68,0.4700000000000001
41377176,53953964,100,80.0,f,t,t,47.68373,-122.36376,4,2.0,2.0,2.0,100.0,3.0,3.0,4.95,4.95,5.0,5.0,4.91,4.95,4.86,f,1,5,3,t,t,2,36,2527,-0.83,0.89,0.06000000000000005
41381981,246393790,0,0.0,f,t,t,47.61657,-122.34579,2,1.0,0.0,1.0,185.0,2.0,1125.0,4.82,4.88,4.81,4.89,4.92,4.93,4.75,t,3,1,3,t,t,2,45,1379,1.74,0.68,2.42
41501657,121678213,0,67.0,f,t,t,47.51671,-122.25538,4,2.0,2.0,2.0,165.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.91,5.0,f,1,1,3,t,t,2,35,2091,-1.0,1.11,0.1100000000000001
41534667,78134139,99,100.0,t,t,t,47.66339,-122.34494,2,1.0,1.0,1.0,155.0,2.0,1125.0,4.89,4.92,4.84,4.99,4.97,4.75,4.75,t,11,5,3,t,f,3,38,2368,0.76,-0.71,0.050000000000000044
41535117,3264544,100,100.0,f,t,t,47.58509,-122.31241,6,1.0,2.0,2.0,182.0,2.0,1125.0,4.57,4.6,4.57,4.89,4.8,4.86,4.4,t,3,5,3,t,t,2,52,3769,-0.56,0.68,0.12
41536298,3264544,100,100.0,f,t,t,47.58509,-122.31241,4,1.0,2.0,2.0,182.0,2.0,1125.0,4.82,4.81,4.9,4.96,4.97,4.89,4.79,t,3,5,3,t,t,2,50,3769,-0.09,-0.92,-1.01
41539137,238425582,100,100.0,f,t,t,47.58674,-122.31704,6,2.5,3.0,3.0,174.0,2.5,365.0,4.86,4.87,4.82,4.97,4.91,4.88,4.77,t,8,5,3,t,f,3,36,1417,0.19,-0.81,-0.6200000000000001
41565869,68432468,0,92.0,f,t,t,47.66739,-122.30968,2,1.0,1.0,2.0,89.0,3.0,1125.0,4.76,4.9,4.89,4.94,4.92,4.94,4.85,f,1,1,3,t,t,2,46,2423,-0.22,1.11,0.8900000000000001
41598064,73484597,100,99.0,f,t,t,47.54251,-122.28127,4,1.0,1.0,2.0,86.0,1.0,1125.0,4.58,4.73,4.42,4.85,4.82,4.62,4.59,f,15,5,2,t,t,2,48,2392,0.6,-1.24,-0.64
41599161,73484597,100,99.0,f,t,t,47.54234,-122.28306,5,1.0,1.0,2.0,93.0,1.0,1125.0,4.49,4.68,4.44,4.75,4.7,4.49,4.58,f,15,5,2,t,t,2,47,2392,-0.08,0.25,0.16999999999999998
41599876,73484597,100,99.0,f,t,t,47.54067,-122.28127,3,1.0,1.0,1.0,93.0,1.0,1125.0,4.57,4.63,4.57,4.75,4.73,4.49,4.49,f,15,5,2,t,t,2,46,2392,-0.4,-1.02,-1.42
41601121,73484597,100,99.0,f,t,t,47.54065,-122.28214,4,1.0,1.0,2.0,85.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,15,5,2,t,t,2,47,2392,-1.15,1.11,-0.039999999999999813
41601649,73484597,100,99.0,f,t,t,47.54131,-122.28093,2,1.0,1.0,1.0,115.0,1.0,1125.0,4.43,4.69,4.6,4.79,4.67,4.71,4.4,f,15,5,2,t,t,2,48,2392,-0.54,-1.34,-1.8800000000000001
41602651,73484597,100,99.0,f,t,t,47.54252,-122.28104,14,3.0,3.0,5.0,399.0,1.0,1125.0,3.9,3.5,4.4,4.1,4.2,4.5,3.6,f,15,5,2,t,t,2,50,2392,-1.01,-1.13,-2.1399999999999997
41621212,4940955,100,100.0,f,t,t,47.68837,-122.32553,4,1.0,2.0,2.0,144.0,15.9,1119.9,4.94,4.94,5.0,5.0,5.0,4.94,4.88,t,2,5,3,t,t,2,48,3598,-0.91,0.57,-0.3400000000000001
41666500,328809295,100,100.0,t,t,f,47.66843,-122.3193,2,1.0,1.0,1.0,124.0,1.6,17.0,4.9,5.0,5.0,5.0,5.0,4.95,4.95,f,1,4,3,t,f,2,25,1057,-0.87,0.89,0.020000000000000018
41683969,126511331,100,96.0,t,t,t,47.51782,-122.28242,4,2.0,2.0,3.0,212.0,5.0,1125.0,4.96,4.92,4.92,5.0,4.96,4.88,4.83,f,2,5,3,t,t,2,51,2062,-0.73,-1.88,-2.61
41701444,107434423,100,97.0,f,t,t,47.6221903,-122.3345691,2,1.0,1.0,1.0,181.0,708.4,1125.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,t,369,5,3,f,f,3,27,2185,-1.11,1.11,0.0
41709982,8916363,100,100.0,t,t,t,47.63125,-122.35155,2,1.0,1.0,2.0,106.0,1.0,1125.0,4.91,4.97,4.88,4.98,4.95,4.85,4.85,t,3,5,3,t,t,3,20,3370,1.59,0.36,1.9500000000000002
41745413,23165254,100,98.0,f,t,t,47.69111,-122.31905,6,1.0,2.0,3.0,124.0,1.0,365.0,4.46,4.25,4.79,4.54,4.54,4.75,4.25,t,10,5,3,f,t,3,30,2963,-0.17,-1.34,-1.51
41770912,78134139,99,100.0,t,t,t,47.57889,-122.37694,5,1.0,1.0,2.0,176.0,2.0,1125.0,4.8,4.8,4.79,4.93,4.9,4.78,4.61,t,11,5,3,t,f,3,34,2368,0.15,-1.13,-0.9799999999999999
41773942,94871259,100,100.0,t,t,f,47.66351,-122.33241,4,2.0,2.0,3.0,138.0,5.0,1125.0,4.85,4.91,4.9,5.0,5.0,4.97,4.78,t,1,5,3,t,t,2,36,2280,-0.15,0.04,-0.10999999999999999
41775500,41216300,0,0.0,f,t,f,47.71672,-122.28416,2,1.0,1.0,1.0,86.0,2.4,1125.0,4.77,4.84,4.86,4.95,4.95,4.82,4.84,f,1,1,3,t,t,3,20,2678,-0.3,-0.6,-0.8999999999999999
41778027,54812088,100,100.0,f,t,t,47.63433,-122.40007,10,2.0,3.0,5.0,379.0,2.6,365.0,4.86,5.0,4.86,4.43,4.71,4.86,4.71,t,49,5,3,t,t,2,35,2520,-0.16,-0.81,-0.9700000000000001
41819596,109645574,100,100.0,t,t,t,47.63893,-122.37249,6,1.0,2.0,2.0,208.0,2.0,1125.0,4.85,4.87,4.77,4.96,4.97,4.9,4.78,t,3,5,3,t,t,3,59,2167,0.87,-0.71,0.16000000000000003
41819916,21708595,90,98.0,t,t,t,47.67994,-122.34493,6,1.0,2.0,3.0,171.0,2.1,1125.0,4.95,4.96,4.96,4.99,4.98,4.96,4.83,f,1,5,3,t,t,3,63,2999,0.3,0.47,0.77
41842729,28763024,88,80.0,f,t,t,47.54449,-122.26345,2,1.5,1.0,1.0,28.0,30.0,1125.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,f,9,4,2,f,f,2,24,2838,-1.14,-0.49,-1.63
41862187,28763024,88,80.0,f,t,t,47.54608,-122.26157,2,1.5,1.0,1.0,28.0,30.0,1125.0,3.83,3.0,2.83,3.5,3.17,4.17,4.0,f,9,4,2,f,f,2,23,2838,-1.08,-0.71,-1.79
41885957,19403115,100,99.0,f,t,t,47.63902,-122.36735,4,1.0,1.0,2.0,161.0,30.0,1125.0,4.78,4.89,4.85,4.95,4.93,4.94,4.63,f,14,5,3,t,t,3,36,3051,0.25,1.11,1.36
41886024,19403115,100,99.0,f,t,t,47.63698,-122.36706,4,1.0,1.0,2.0,198.0,30.0,1125.0,4.86,4.87,4.88,4.9,4.92,4.96,4.77,f,14,5,3,t,t,3,36,3051,0.82,1.11,1.9300000000000002
41907357,89647336,100,100.0,t,t,t,47.61839,-122.32247,4,1.0,1.0,2.0,156.0,30.0,1125.0,4.82,4.85,4.85,5.0,4.95,4.97,4.74,f,2,5,3,t,t,2,42,2310,-0.15,0.36,0.21
41976700,107434423,100,97.0,f,t,t,47.618848,-122.3467506,2,1.0,1.0,1.0,174.0,700.5,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,5,3,f,f,3,29,2185,-0.99,1.11,0.1200000000000001
41996942,44101586,97,100.0,t,t,t,47.65521,-122.33377,2,1.0,1.0,1.0,70.0,1.0,1125.0,4.89,4.92,4.89,4.84,4.87,4.94,4.95,t,6,5,2,t,t,2,53,2645,0.81,0.04,0.8500000000000001
42001650,332637211,100,100.0,t,t,f,47.49792,-122.27,2,1.0,1.0,1.0,65.0,3.0,1125.0,4.79,4.83,4.83,4.87,4.79,4.5,4.77,t,1,5,2,t,f,1,27,1043,-0.35,0.36,0.010000000000000009
42004276,46188658,100,98.0,t,t,t,47.61412,-122.3472,3,1.0,0.0,2.0,173.0,1.0,1125.0,4.92,4.95,4.97,4.92,4.99,4.98,4.9,f,1,5,3,t,t,2,49,2619,2.23,-0.07,2.16
42006977,123826516,100,100.0,f,t,t,47.6717,-122.32473,9,3.5,5.0,6.0,145.0,2.0,29.0,4.67,4.67,5.0,5.0,5.0,5.0,5.0,f,1,5,3,t,t,2,63,2078,-0.33,-0.92,-1.25
42031254,107434423,100,97.0,f,t,t,47.618848,-122.3467506,2,1.0,1.0,1.0,156.0,703.6,1125.0,5.0,5.0,5.0,4.0,4.5,5.0,4.5,t,369,5,3,f,f,3,29,2185,-1.04,1.11,0.07000000000000006
42031281,107434423,100,97.0,f,t,t,47.5977555,-122.3329886,2,1.0,0.0,1.0,140.0,706.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,5,3,f,f,3,29,2185,-1.14,1.11,-0.029999999999999805
42043837,8291976,100,100.0,t,t,t,47.67735,-122.30885,3,1.0,0.0,2.0,90.0,1.0,1125.0,4.9,4.9,4.96,4.99,5.0,4.96,4.88,f,1,5,3,t,t,2,35,3399,0.18,0.68,0.8600000000000001
42047178,828164,100,99.0,f,t,t,47.62343,-122.29605,6,2.5,2.0,1.0,295.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,5,3,t,f,3,54,4165,-1.11,1.11,0.0
42081811,107434423,100,97.0,f,t,t,47.5977555,-122.3329886,2,1.0,1.0,1.0,158.0,708.3,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,5,3,f,f,3,27,2185,-1.15,0.89,-0.2599999999999999
42117836,42951812,100,100.0,t,t,t,47.6072,-122.3376,2,1.0,1.0,1.0,165.0,30.0,1125.0,5.0,4.99,4.96,4.99,4.99,5.0,4.96,f,1,5,3,t,t,2,66,2659,0.24,1.11,1.35
42138876,334342008,0,0.0,f,t,t,47.61518,-122.32664,2,1.0,0.0,1.0,265.0,30.0,60.0,4.91,4.94,4.82,4.74,4.94,5.0,4.82,f,1,1,3,t,f,2,48,1037,-0.64,-1.98,-2.62
42180043,116740214,98,97.0,t,t,t,47.63971,-122.32045,2,1.0,0.0,2.0,99.0,45.0,1125.0,4.95,4.97,4.94,4.96,4.99,4.96,4.88,f,8,5,3,t,t,3,38,2123,0.69,1.11,1.8
42201985,191960035,100,99.0,t,t,t,47.68861,-122.35386,2,1.0,1.0,1.0,100.0,2.0,14.0,4.99,5.0,5.0,4.99,5.0,5.0,4.96,f,1,4,2,t,t,3,26,1658,0.29,0.68,0.97
42208169,87802215,100,100.0,f,t,f,47.60303,-122.30752,3,2.0,3.0,3.0,675.0,1.4,1125.0,5.0,4.86,4.57,5.0,5.0,4.86,4.86,f,1,5,2,t,t,3,60,2320,-0.98,-2.09,-3.07
42224622,230287218,95,98.0,f,t,t,47.52463,-122.28315,4,1.0,2.0,3.0,166.0,2.0,1125.0,4.41,4.71,4.69,4.71,4.41,4.8,4.47,t,10,5,3,t,t,2,37,1459,-0.39,-1.66,-2.05
42247084,98049500,100,100.0,t,t,t,47.65462,-122.31253,4,1.0,1.0,2.0,242.0,1.0,86.3,4.72,4.72,4.83,4.84,4.88,4.86,4.72,t,7,5,2,f,t,2,28,2258,0.79,-0.71,0.08000000000000007
42255106,5778301,100,100.0,f,t,t,47.62735588593235,-122.34326597726512,4,2.0,2.0,2.0,204.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,5,3,t,t,2,51,3536,-0.69,0.68,-0.009999999999999898
42313537,10181843,100,99.0,t,t,t,47.5738,-122.41552,2,1.0,1.0,1.0,130.0,1.5,31.0,4.99,4.99,5.0,5.0,5.0,4.99,4.94,f,1,5,3,t,t,2,36,3306,2.68,0.04,2.72
42353206,238425582,100,100.0,f,t,t,47.61406,-122.34643,6,1.0,2.0,4.0,239.0,1.7,365.0,4.71,4.82,4.79,4.68,4.94,4.98,4.66,t,8,5,3,t,f,3,42,1417,1.16,0.57,1.73
42375710,107434423,100,97.0,f,t,t,47.6188192,-122.3552446,2,1.0,0.0,1.0,142.0,707.5,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,5,3,f,f,3,28,2185,-1.15,1.11,-0.039999999999999813
42401874,63978361,100,100.0,t,t,f,47.54714,-122.28827,8,2.0,3.0,4.0,227.0,2.0,1125.0,4.79,4.91,4.82,4.92,4.93,4.51,4.78,f,1,5,3,t,t,2,44,2454,0.49,-0.17,0.31999999999999995
42414204,28420265,100,100.0,t,t,t,47.62459,-122.32413,11,2.5,3.0,6.0,277.0,2.2,1125.0,4.9,4.9,4.9,4.9,5.0,4.95,4.67,t,25,5,3,t,t,2,36,2844,1.44,-0.49,0.95
42488475,1522662,0,50.0,t,t,t,47.65065,-122.39625,5,2.5,3.0,5.0,160.0,30.0,180.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,3,f,t,3,31,4008,-1.06,1.11,0.050000000000000044
42510454,253535695,100,100.0,f,t,t,47.63723,-122.36632,6,1.0,2.0,3.0,204.0,14.1,1125.0,4.94,4.91,4.91,4.97,5.0,4.94,4.94,t,2,5,3,t,f,2,39,1345,-0.66,0.79,0.13
42511001,28420265,100,100.0,t,t,t,47.62123,-122.31665,9,1.5,3.0,4.0,255.0,2.2,1125.0,4.71,4.73,4.63,4.98,4.88,4.95,4.61,t,25,5,3,t,t,2,35,2844,0.76,0.25,1.01
42512576,66772521,100,96.0,t,t,t,47.56001,-122.26737,7,2.0,4.0,4.0,323.0,2.1,1125.0,4.75,4.74,4.64,4.86,4.9,4.91,4.69,t,2,5,3,t,f,2,43,2434,0.39,-0.49,-0.09999999999999998
42583357,78134139,99,100.0,t,t,t,47.58045,-122.37722,6,1.0,2.0,2.0,160.0,2.0,1125.0,4.64,4.86,4.56,4.88,4.96,4.9,4.66,t,11,5,3,t,f,3,30,2368,-0.39,-1.56,-1.9500000000000002
42606280,44969886,0,0.0,f,t,t,47.61248,-122.32862,5,1.0,1.0,1.0,129.0,30.0,1125.0,4.29,4.14,4.14,4.29,4.43,4.57,4.43,f,1,1,3,t,t,2,42,2634,-0.16,-2.09,-2.25
42609622,332037199,100,86.0,t,t,f,47.69854,-122.31086,1,1.0,1.0,1.0,67.0,1.0,4.0,4.6,4.6,5.0,4.5,4.5,4.8,4.8,f,1,5,3,t,f,2,27,1045,-0.84,-0.17,-1.01
42613276,107076441,100,100.0,t,t,t,47.65496,-122.335,9,2.0,4.0,5.0,334.0,4.2,1125.0,4.94,4.92,4.88,4.97,4.99,4.99,4.79,f,3,5,3,t,t,2,59,2189,0.24,-0.49,-0.25
42628302,71751880,100,100.0,f,t,f,47.60492,-122.31843,2,1.0,1.0,1.0,94.0,1.0,1125.0,4.71,4.84,4.79,4.92,4.92,4.82,4.72,f,3,5,3,t,f,2,32,2402,0.95,0.89,1.8399999999999999
